movie_id,director
1294561,袁和平
1307762,程小东
5996800,冯德伦
1298443,徐克
10604893,陈嘉上 
10604893, 秦小珍
10604892,陈嘉上 
10604892, 秦小珍
10763157,彭发 
10763157, 彭顺
1950525,朱延平
25831326,卓韵芝
3013580,郑保瑞
4707230,王力宏
7155083,韩延
1439890,刘镇伟
1914831,陈正道
20378811,潘安子
3670447,王晶
3312344,林超贤
1297909,成龙
6527269,许秦豪
1949811,尹力
3230462,徐克
1309004,顾长卫
1295374,徐克
6124012,陈嘉上 
6124012, 秦小珍
1297304,胡金铨 
1297304, 徐克 
1297304, 金扬桦 
1297304, 李惠民 
1297304, 程小东 
1297304, 许鞍华
1301912,张婉婷
1853160,郑保瑞
2132220,张建亚
1292450,游达志
3928370,刘镇伟
3291930,吴宇森
6984064,丹尼·高顿
1304677,王晶
2044102,叶伟信
1303376,陈可辛
3279107,丁晟
3036997,顾长卫
1394968,冯小宁
3711760,叶伟信
1299059,王晶
3217122,陈骏霖
3732800,蒋雯丽
1308290,刘伟强
25792690,林德禄
4842877,崔健
1301198,张鑫炎
1296769,戴思杰
10540066,王晶
25778488,彭顺
1293475,徐克
1292704,徐克
1294007,张艺谋
1400868,成龙
1300359,杜琪峰 
1300359, 韦家辉
5194471,陈嘉上
1303184,罗志良
1300108,张艺谋
1872133,贾樟柯
1294927,马楚成
1296519,吴宇森
1293414,关锦鹏
2277018,谢立文
6869395,彭浩翔
1293422,林岭东
1304708,杨凡
4202204,陆川
1308655,马伟豪
3155477,俞飞鸿
4942778,程小东
1400665,杜琪峰 
1400665, 程小东
23163938,赖俊羽
1293607,马伟豪
1303590,张婉婷
1308111,杜琪峰 
1308111, 韦家辉
1295485,元奎
1302678,王晶
1292950,尔冬升
1303630,赵良骏
1298040,程小东 
1298040, 徐克
1292506,王晶
1302109,林爱华
10573695,冯德伦
3126196,王岳伦
1306692,罗志良
4917698,丁晟
1296253,冯小刚
25703430,邹凯光
1308811,元奎 
1308811, 梁柏坚
1307690,米家山
5908477,李仁港
4812830,王川
1305224,陆川
1305197,张坚庭
1307740,林超贤 
1307740, 甄子丹
3777800,岸西
4135434,王颖
5044737,王小帅
5977836,林超贤
1299436,侯孝贤
1295064,王晶
1307372,韦家辉
4135710,韩杰
2222995,丁晟
2070367,罗永昌
1296334,严浩
6721670,沈乐平
1867408,刘伟强 
1867408, 麦兆辉
5285669,叶念琛
1401962,徐克
1296011,唐季礼
1293765,于仁泰
1297068,元奎 
1297068, 小中和哉
6872244,张扬
2994851,刘伟强
4845414,陈大明
1298252,刘伟强
1292962,麦当杰
3264045,马楚成
1469441,张元
19967839,黎志
4858775,刘奋斗
1291850,贾樟柯
1297291,马楚成
4111416,张扬
1296837,王晶
10831449,李海蜀
1853621,张扬
1302434,杜琪峰
1478926,叶伟信
3718447,张艺谋
21354060,陈果
1295469,刘伟强
1308827,叶锦鸿
2080133,陈木胜
1366853,尔冬升
1308858,袁建滔
1296978,徐克 
1296978, 林岭东
1401205,徐克
1308338,徐克
1891179,陈凯歌
1393479,马楚成
1305114,梁鸿华
10467774,曲江涛
3212120,林书宇
4946963,郝杰
3033864,任旭东
4821046,麦兆辉 
4821046, 庄文强
6796158,赵林山
1306870,李小龙
1302455,张婉婷
1304648,张之亮
1306541,谷德昭
10604087,毕国智
10600271,杨采妮
1468155,彭浩翔
1299624,许鞍华
11443316,宋岳峰
25728590,谷德昭
6225992,陈正道
3344570,张建亚
1300894,吴贻弓
3642866,彭浩翔
24404677,吕克·贝松
7065154,詹姆斯·古恩
20438962,亚利桑德罗·冈萨雷斯·伊纳里多
24815950,詹姆斯·马什
6390823,安东尼·卢素 
6390823, 乔·卢素
7046723,马特·里夫斯
7054604,迈克尔·贝
2997076,马丁·斯科塞斯
4807924,塞思·麦克法兰
4824512,迪恩·德布洛斯
3025447,米凯尔·哈弗斯特罗姆
3592853,盖瑞·罗斯
6874456,弗朗西斯·劳伦斯
4301224,罗伯特·斯特罗姆伯格
6082518,马克·韦布
6560058,阿兰·泰勒
6424814,尼尔·博格
2063914,加里斯·爱德华斯
2132473,马克·福斯特
3143676,德鲁·高达
3771562,雷德利·斯科特
2138838,乔·庄斯顿
3642835,巴里·索南菲尔德
3066739,乔恩·费儒
5323957,加文·胡德
10598440,佐米·希尔拉
1401533,J·J·艾布拉姆斯
3148748,马修·沃恩
1298525,吴宇森
2268359,凯瑟琳·哈德威克
3227410,罗伯·马歇尔
2129132,马克·韦布
1484091,大卫·斯雷德
3217149,乔纳森·里贝斯曼
3895511,约瑟夫·科辛斯基
22733673,约什·布恩
3610047,迈克尔·贝
2336785,蒂姆·波顿
1433330,大卫·叶茨
1835843,肖恩·利维
2363876,萨姆·门德斯
11443314,卡洛斯·沙尔丹哈
1457217,大卫·叶茨
11610281,帕特里克·休斯
2998270,盖·里奇
4924142,安德鲁·尼科尔
3804629,温子仁
1302987,迈克尔·贝
1304899,罗伯·科恩
10450713,奥利维耶·达昂
1295250,布莱恩·辛格
1895120,温子仁
1866471,肯尼思·布拉纳
5155038,莫滕·泰杜姆
10810745,沃利·菲斯特
1767042,吉尔莫·德尔·托罗
1781126,大卫·芬奇
4845728,拉里·查尔斯
6887029,乔尔·科恩 
6887029, 伊桑·科恩
2049435,扎克·施奈德
1305724,布莱恩·辛格
1401524,布莱特·拉特纳
1306612,山姆·雷米
2028677,马丁·斯科塞斯
1300300,黄毅瑜
1792928,加文·胡德
1305065,盖瑞·马歇尔
3592859,丹尼斯·维伦纽瓦
10549480,布林·希尔
4051753,盖·里奇
1308755,埃德加·赖特
3718424,詹姆斯·曼高德
1306809,保罗·安德森
6827727,拉斯·冯·提尔
1297570,查克·拉塞尔
10546747,大卫·道金
10746175,罗兰·艾默里奇
1305333,乔纳森·莫斯托
1295280,巴里·索南菲尔德
3078609,爱德华·兹威克
1291835,索菲亚·科波拉
6731985,丹尼尔·科恩
1297018,汤姆·沙迪亚克
2132930,林诣彬
1301578,史蒂文·索德伯格
1304585,沙朗·马奎尔
2037012,萨姆·门德斯
3077791,贾森·雷特曼
3718269,卡米尔·狄拉玛
24698878,乔恩·费儒
1293531,吕克·贝松
3179706,莱恩·约翰逊
6873657,大卫·O·拉塞尔
3041269,尼尔·博格
3011997,詹姆斯·瓦特金斯
1291577,布拉德·伯德
1308752,亚历山大·维特
1297689,史蒂文·斯皮尔伯格
2213591,布尔·斯蒂尔斯
1793903,米凯尔·哈弗斯特罗姆
1300868,雷德利·斯科特
6040982,西蒙·韦斯特
3077742,若泽·帕迪里亚
1307442,约翰·辛格顿
4817901,温子仁
1309021,弗朗西斯·劳伦斯
1291836,彼得·韦柏
3606971,奥利维尔·米加顿
1329950,朗·霍华德
1945336,提莫·贝克曼贝托夫
2132932,J·J·艾布拉姆斯
3148027,克里斯·韦兹
1309201,埃里克·达尼尔 
1309201, 汤姆·麦格拉思
3654340,托德·菲利普斯
25867546,菲利普∙德∙肖伏隆
6021916,乔纳森·莱文
1291581,安德鲁·亚当森 
1291581, 维基·詹森
1308570,山姆·雷米
3036473,马克∙安德鲁斯 
3036473, 布兰达∙查普曼 
3036473, 史蒂夫·普切尔
3578925,卡梅伦·克罗
1292271,迈克·尼科尔斯
3819877,罗德里格·科特兹
3001077,托尼·吉尔罗伊
1652618,林诣彬
1308974,迈克·尼科尔斯
6753166,马丁·麦克唐纳
20257326,斯科特·沃
1866475,路易斯·莱特里尔
1307332,安东尼·明格拉
3338851,托马斯·阿尔弗莱德森
1410556,约瑟夫·麦克金提·尼彻
1296778,阿德里安·莱恩
2257732,肖恩·利维
1294833,巴里·库克 
1294833, 托尼·班克罗夫特
21334420,塞思·麦克法兰
10766459,吕克·贝松
1949312,彼得·博格
3101548,罗伯·明可夫
10792650,拉斯·冯·提尔
3279080,西尔维斯特·史泰龙
1498831,南希·迈耶斯
10763928,伦尼·阿伯拉罕森
4116481,尼尔·布洛姆坎普
4136036,金泰勇
5502697,崔东勋
6844868,赵成熙
25766529,金成勋
25700838,金大宇
6900092,李勇周
1763134,奉俊昊
20388224,曹义锡‍ 
20388224, 金丙书
1412579,朴赞郁
2037796,金容华
10877413,姜炯哲
1306526,李铉升
1305279,尹齐均
1827713,庾河
3805946,元泰渊
10487226,金基德
10432911,金性洙
5374383,许仁茂
24839498,李莲雨
10491641,卞成贤
6886518,柳昇完
24695966,金容钧
5353344,安相勋
21937438,郑根燮
5919538,宋一坤
25762566,郑朱莉
3992381,金亨俊
6869412,方银振
1304026,朴赞郁
1466394,李濬益
25780578,李道允
10508876,金辉
6539385,郑秉吉
1433556,朴光铉
24722875,沈成宝
1308047,金知云
25717896,李秀镇
10439235,郑基训
1390020,李焕庆
5924362,尹钟彬
3033085,罗喜灿
1306471,许秦豪
5364952,闵奎东
1308854,金基德
10563780,韩在林
1853770,李沧东
1459368,权宗官
1915180,崔东勋
5968834,金志勋
2999500,元新渊
6905169,闵奎东
1970437,朴恩亨 
1970437, 吴达均
20279443,鲁德
1763132,金基德
2054070,林大雄
3212965,李沧东
23712691,李翰
3077680,金正权
1299582,李沧东
2067450,朴镇彪
6839145,朴正祐
10563779,元新渊
25762254,高京娥
1390021,金豪俊
20399278,张俊焕
4817018,金大宇
1305530,金基德
24529254,金基德
1394424,金基德
1303145,李沧东
4328443,张勋
5501711,黄仁镐
1325399,金泰均
1389982,康佑硕
6900094,金大承
4901684,李圭满
11525705,朴信宇
1940880,金基德
24839091,许政
2063867,朴成均Seong-gyun Park
24879816,成时翕
3150346,尹鸿承
3600972,金镇英
3736691,申太罗
10733357,金东濒
3574495,李亨民
1394268,郭在容
1307941,边永柱
1306663,郭暻泽
10441571,郭暻泽
1850797,李焕庆
10508878,李贤中
4851900,张幼珍
5250349,李焕庆
24879819,李石勋
4313109,姜帝圭
1308499,尹载然
3319776,田允秀
3263169,梁允豪
6080756,林相润
1940094,宋海星
5279640,孙英胜
5387021,庾河
5985888,李翰
1431755,金容钧
3603547,梁益俊
1310170,边赫
20451307,尹钟彬
3401409,许秦豪
2364074,尹齐均
24756658,赵范九
1428421,裴炯俊
6041221,全桂洙
1395231,庾河
1308829,安兵基
3406467,张勋
1461124,方银振
3176525,崔东勋
21937434,郑益奂
5919334,郭暻泽
2298282,金泰均
1422089,许秦豪
11523504,赵珍奎
1307545,李翰
4817024,金炳坤
3025450,柳长河
10566662,国东锡
4300640,姜孝镇
23712401,韩东旭
1466910,吴基焕
24499012,李宰圭
19899663,金容汉
6710798,郑址宇
4861408,金炫锡
5294326,李廷香
25736455,林庆洙
24307625,赵容善
24743015,李桢凡
5919548,金韩民
11594901,宋海星
25710797,张律
21937442,金成浩 
21937442, 金辉 
21937442, 郑凡植 
21937442, 闵奎东
5908473,边永柱
1308596,金庆尚
1428344,崔益焕
3158429,闵奎东
1389971,李言熙
1296569,赵珍奎
1427789,元新渊
6829665,郑智泳
6965615,金赵光寿
20273800,李正浩
23712558,洪智暎
6514083,李尚宇
6905170,秋昌民
1972775,姜石范
2041876,金知云
2055699,李宋喜一
1306470,姜帝圭
6383567,Byun Seung-Wook
3074676,姜建享
2137060,韩在林
2422588,金基德
3126138,申汉率
1389937,金豪俊
3230195,金容华
1316698,郑胤澈
1401383,金知云
5912977,李胤基
4238950,柳昇完
1436679,郑勇基
1870118,赵珍奎
6557030,金柱浩
1299878,宋海星
10449606,权昊英
4193254,张勋
1302165,金相辰
1853752,朴赞郁
3026005,郑允秀
19963931,李洙成
10810269,曹根贤
1308802,崔东勋
1306020,李在容
1417753,朴英勋
10604227,裴亨俊
25786057,Jae-Young Shin
1306544,朴歧炯
1466907,田允秀
25780574,朴相骏
1850521,安兵基
20452442,尹鸿承
1308813,林赞相
4861402,金志勋
6886490,申太罗
2328749,郑凡植 
2328749, 郑植
1307146,金泰勇 
1307146, 闵奎东
6080755,林常树
2970163,郑胤澈
3119246,尹仁灏
25747029,金泰均
1300186,许秦豪
5032144,康佑硕
5407055,金正焕
2160439,金佑成
4282653,李载汉
2153579,张允炫
1390022,申东烨
1401137,孔正植
1308524,金基德
11598815,李元硕
1305561,洪尚秀
4129619,权昊英
1401523,金绮泳
1308491,朴英勋
3010828,李翰
4300641,金相万
5285675,郑允秀
5282434,金锡允
10851241,金亨俊
1389980,张贤洙
2229243,许秦豪
3711718,李宗容
10748092,康佑硕
20284848,河正宇
6717601,洪尚秀
25823125,吴仁天
21371664,洪尚秀
1394520,崔锡元
5992865,洪尚秀
2159676,李成康
1401587,奉俊昊
1308077,郭志均
1299408,林权泽
1307819,丁楚信
4707534,俞善东
20507022,林常树
1308206,李沧东
1297773,安兵基
5395262,金东元
3318473,郑允秀
25835479,金基德
1308101,洪尚秀
3992380,郑升求
5985887,李石勋
24855035,Seung-joon Lee
6126453,崔益焕
10558411,林顺礼
19899626,金成洪
6038071,金曲 
6038071, 金宣
25769243,박창진
3001142,任弼星
2185187,金泰经
4195568,李铉升
4902937,刘成烨
5366672,曹镇模
10531178,申渊植
25717826,李勇胜
10594927,疆利官
1456415,郑址宇
3077673,朴贤真
1470328,孔水昌
10535447,洪尚秀
11601820,朴济铉
10833957,金性秀
3319775,李胤基
1303252,张俊焕
6041220,郑勇基
3033092,朴庸集
20445144,安权太
20427090,金济英
1308050,Heung-sun Jeong
1308050,郑多顺
1870801,奉万大
1307289,吴钟禄
1415573,安权太
2978211,全宰洪
1416061,梁允豪
4133251,郑勇基
21937449,张镇
3060325,林泰亨
2229550,金志焕
4323600,李海暎
1307840,李政旭
2274074,李濬益
24878180,丁楚信
24709327,权英乐
2245683,李卷
1388170,柳昇完
1951014,金恩景
10455649,金炫锡
6094945,林顺礼 
6094945, 宋一坤 
6094945, 吴点均 
6094945, 朴兴植
1395455,朴光椿
3992384,洪基善
6126506,郑勇基
4091548,朴建龙
1763628,金基德
1870804,林权泽
4291261,李正浩
2144501,张镇
2077776,金镇雅
11523500,Yi Keun-Woo
2969891,洪尚秀
20399271,南泽秀
4300639,柳勋 
4300639, 权志妍
1757929,李翰
10439245,金知云 
10439245, 任弼星
2244593,孙泰雄
1433557,朴珍杓
1417910,朴宪洙
1304081,朴光椿
5501712,文贤盛
10590762,张建宰
6386983,梁允豪 
6386983, 金奎泰
3072883,李相基
3598221,郑兴顺
1308027,洪尚秀
24879821,权七仁
3212133,Ounie Lecomte
6900093,郑用柱
25733874,崔真星
4861404,金民锡
1877596,崔宗泰
1308504,尹学烈
10833654,PARK Sun-Uk
1433359,金泰经
1295703,金泰均
1306367,金大胜
2286165,李圭满
10777781,赵东五
3789917,洪尚秀
2332153,金成洪
1308808,权宗官
11594900,尹宗灿
1307895,李荣宰
25785892,Ahn Cheol-ho
21937446,黄仁镐
5326543,全宰洪
3176523,洪尚秀
6311983,金泰经
1300021,吴其焕
5382911,权七仁
6900095,申政元
1493920,尹齐均
1303974,张镇
1949128,权昊英
1949129,郑宗勋
25731278,Goo Mo
25775716,吴基焕
3194100,洪志英
1296520,金性洙
1853749,洪尚秀
1418859,丁楚信
1439177,李宇哲
2045564,许仁茂
10480985,闵斗植
3077688,权七仁
6147186,Ko Seok-jin
3269058,朴镇彪
1432013,刘冰鉴
5948656,郑宇哲
20507023,朴重勋
1307959,陈果 (Fruit Chan)
3318479,林云成
1767888,金成浩
1848614,安坂石
2371861,金相辰
3006467,李京美
4099462,行定勋 
4099462, 韦西·沙赞那庭 
4099462, 张俊焕Jun-hwan Jeong
1295889,康佑硕
3026006,金美正
6009994,Duane Adler
6753102,金炅默
10455634,郑胜求
1441499,郭暻泽
1930582,郑勇基
3733938,宋海星
1417309,洪尚秀
19899628,郑智泳
10758223,金荣俊 
10758223, 金泰勋 
10758223, 黄郑贤
1951013,金廷珉
1440852,郑勇基
2056856,金韩民
3598215,金成洪
25940978,申成涉
1306467,李廷香
2125064,尹齐均
4091051,朴燦玉
3130190,金海坤
10777678,金镇英
25733380,李洙成
11506895,吴民浩
4720358,尹宰久
1302745,朴大荣
1986324,赵根植
5250369,金郑勋
1448277,申政元
3077693,柳升进
4925458,赵范九
4910868,洪尚秀
2079683,金相赞 
2079683, 金贤秀
1400211,尹仁灏
1950427,赵东五
4728552,李正哲
4073061,张镇
4721276,张勋 Hyun Jang 
4721276, 闵龙根 
4721276, 李宥琳 Yu-lin Lee
5268693,金秀玹
1308821,金衡泰
3025844,朴正祐
19899655,申秀媛
1419966,金东濒
1451405,李明世
1301091,林常树
3586721,朴大民
10432910,金圣勋
6839133,朴哲洙 
6839133, 金泰植
4901702,Hyeok-jae Kwon
3003830,今井夏木
24858414,中村义洋
20426995,三木孝浩
1978369,郭在容
1292219,岩井俊二
1304970,森田宏幸
4935011,萨布
2065021,三池崇史
25704588,山下敦弘
24845115,大友启史
3168086,陈英雄
10439358,蜷川实花
6558801,大友启史
1306808,清水崇
4822829,深川荣洋
4196129,寒竹百合
1915403,新城毅彦
5968334,佐佐部清
3074408,三池崇史
1421823,大谷健太郎
1307696,中田秀夫
1302642,北野武
7152895,吉田大八
1848925,迈克尔·艾里亚斯
1299062,北野武
1303907,高畑勋
10462705,大友启史
4830911,深川荣洋
1301359,矢口史靖
4074009,土井裕泰
1294433,小津安二郎
3623024,新城毅彦
1389924,蜷川幸雄
1301948,岩井俊二
5996409,山田洋次
1418640,望月智充
1381964,新海诚
1463224,山崎贵
1388175,中岛哲也
1296196,黑泽明
10796594,泷本智行
1422063,野村哲也 
1422063, 野末武志
19961072,西谷弘
4290704,中村义洋
24973419,中岛哲也
4727460,熊泽尚人
4246125,新海诚
1417728,高畑勋
1361254,矢口史靖
2976111,本木克英
3727653,森淳一
1291566,押井守
1477916,汤浅政明
2157507,三谷幸喜
20389706,山田洋次
1307897,大友克洋 
1307897, 森本晃司 
1307897, 冈村天斋
1295815,北野武
4832288,是枝裕和
2361266,园子温
1788940,李相日
1300752,北野武
4903614,大森立嗣
3819939,北野武
4217426,金子文纪
4830236,园子温
21335021,盐田明彦
1292515,黑泽明
21339392,品川祐
1855131,松冈锭司
5346468,神谷诚
1796053,高田雅博
1307306,山田洋次
23398777,丰田利晃
1299112,黑泽明
6123978,园子温
1296703,今村昌平
24736793,古泽健
10756870,山崎贵
22299426,安里麻里
1315570,行定勋
1308554,清水崇
6041817,三木孝浩
19955790,园子温
10537949,三池崇史
6041222,大根仁
4885995,三谷幸喜
6814906,降旗康男
10521712,小泉德宏
3534824,是枝裕和
1302770,大友克洋
5286821,北野武
1293847,黑泽明
5295610,成岛出
24532100,川村泰祐
3718665,松山博昭
1787277,熊泽尚人
1294181,北野武
1328665,星护
1305084,泷田洋二郎
21264315,三池崇史
6974439,平松惠美子
1303917,泷田洋二郎
1295629,三池崇史
6425147,三木孝浩
5967829,山崎贵
20445157,深川荣洋
2361269,塚本连平
3726986,三池崇史
2157504,棚田由纪
3039187,北野武
21354076,福田雄一
1421733,西河克己
1304920,小林正树
4930393,鶴橋康夫
3439340,荒户源次郎
5279593,三岛有纪子
1291863,佐藤纯弥
1395080,土井裕泰
3259956,佐藤東弥
4135443,李相日
4079117,佐藤信介
5975206,原田真人
1304626,三谷幸喜
1419582,源孝志
1900180,土井裕泰
2970087,神谷诚
1310166,侯孝贤
1455849,三池崇史
10864706,福田雄一
2042219,山下敦弘
1308567,森田芳光
10453719,金子文纪
3562662,北川悦吏子
24852462,永井聪
1299711,深作健太 
1299711, 深作欣二
6037517,武内英树
25788112,青山裕企 
25788112, 伊基公袁
1294588,大岛渚
1307265,小津安二郎
10777783,土方政人
2032143,黑泽清
4079119,佐藤信介
5247059,新城毅彦
1303577,沟口健二
1308841,关口现
1307176,行定勋
1807495,本广克行
2263102,三木聪
5332266,园子温
1482316,三谷幸喜
4068816,蜷川幸雄
1291569,林太郎
1298063,小津安二郎
1308685,岩井俊二
1307755,堤幸彦
25816274,天野千寻
1980825,山崎贵
24839101,吴美保
1291576,大友克洋
1419479,成濑巳喜男
25837074,落合正幸
6999258,古泽健
1294827,黑泽明
1507134,堤幸彦
5326561,中田秀夫
1293310,黑泽明
1440164,冈本喜八
1963131,絵津久秋
3794489,于地纮仁
1482505,宫崎吾朗
20390013,新城毅彦
6006335,矢口史靖
3667102,三木孝浩
1422091,成濑巳喜男
1469984,杉井仪三郎
6889533,伊藤匡史
2149804,笕昌也
4139888,谷口正晃
10461726,北川悦吏子
11538048,佐藤信介
21360431,吉田恵辅
3564151,李宰汉
1296834,小津安二郎
3543262,真田敦
1432436,宫崎骏
1887829,大友克洋
6872245,松山博昭
6091398,冲田修一
1460341,黑田昌郎 Yoshio Kuroda
1306885,是枝裕和
2330733,小中和哉
2369618,石井康晴
1299607,竹中直人
10833867,三谷幸喜
4885994,深川荣洋
1303083,小林正树
1915393,大谷健太郎
1366165,寺山修司
1302605,山田洋次
1428291,犬童一心
4265409,中田秀夫
2000741,山田洋次
1294506,中田秀夫
1291861,佐藤纯弥
1305294,山田洋次
1461079,清水崇
2042181,铃木雅之
7058117,山下敦弘
4241887,小泉德宏
1293995,北野武
1298351,北野武
3134345,犬童一心
1865943,渡边步
3105588,桥口亮辅
3626439,吉田大八
2042593,韩相熙
1782964,冈村力
1308010,周防正行
1507140,堤幸彦
6124043,佐藤东弥
1297841,小津安二郎
1937132,三池崇史
1299360,小津安二郎
1788431,樋口真嗣
1306634,降旗康男
24860410,三浦大辅
1294737,木下惠介
5162334,森本晃司
1295812,敕使河原宏
3395437,山田洋次
20284873,田中光敏
3727661,三宅隆太
6535907,西川美和
1482297,犬童一心
1303368,崛川顿幸 (Tonko Horikawa)
20266428,大森立嗣
1303691,大岛渚
1303453,今村昌平
1788402,本广克行
1941880,五社英雄
1908036,犬童一心
1298870,成濑巳喜男
1796255,三木聪
21332449,武内英树
3811356,堤幸彦
1299809,北野武
1294009,伊丹十三
1308379,泷田洋二郎
1870128,神山健治
2357302,猪股隆一
1303624,丰田利晃
1296534,吉姆·贾木许
6101728,荻上直子
2065047,荻上直子
11510612,黑泽清
2367213,石井康晴
2042186,中村义洋
2131640,两泽和幸
1432699,山下敦弘
10752478,广木隆一
5285695,森田芳光
20278502,棚田由纪
5285692,三池崇史
1309079,石井克人
11606343,遊法仁
2976072,平野俊一
10567515,御法川修
4022138,守屋健太郎
1756361,石川宽
25722131,熊坂出
24843206,中田秀夫
4030411,富永麻衣
11534824,三池崇史
11523496,森崎东
4135741,森田芳光
1308543,岩井俊二
1294940,今村昌平
5247058,泷本智行
1401842,小津安二郎
6048738,森义隆
2042193,大九明子
20431537,水田伸生
10540062,降旗康男
10428239,京谷唯志
10796587,富樫森
4934988,三宅喜重
2042230,松尾铃木
1483808,山田洋次
2383207,李斗士男
1303073,熊井启
24702626,耶云哉治
1300193,北野武
1309005,山田洋次
1401843,小津安二郎
1427947,下山天
26285780,窪田将治
1762834,三池崇史
6772974,山口雅俊
1482366,松冈锭司
1789492,小林武史
1308983,荒牧伸志
2286133,伊藤真朱
1307884,鹤田法男
1720137,矢口史靖
1306183,小津安二郎
1432779,敕使河原宏
6424132,成岛出
6791706,中村义洋
2042178,堤幸彦
1294413,是枝裕和
24872861,行定勋
1293107,黑泽明
1389986,井坂聪
1303110,黑泽明
1900161,林彻
1919906,周防正行
1459148,内田贤治
3727658,安里麻里
21263717,白石和弥
1293663,黑泽明
3154754,中村義洋
1417073,北久保弘之
1421884,川尻善昭
3666923,佐藤祐市
1962319,川野浩司
1757374,园子温
1900172,安藤寻
2278795,大林宣彦
2042235,平川雄一朗
1796778,河野圭太
1308657,新藤兼人
1947265,今石洋之
1300738,小林正树
24772957,本木克英
1478789,行定勋
3903715,小池健
24875659,井口奈己
25878911,宮岡太郎
1298947,落合正幸
1918027,小泉德宏
2042226,北野武
1788094,清水崇
1299195,野村芳太郎
1423035,落合正幸
1306255,冲浦启之
1309222,冢本连平
3077700,内田贤治
26101258,和島香太郎
25870716,安里麻里
2123782,荒牧伸志
5915752,窪田崇
1851683,仓内均
6402121,三池崇史
5295974,井口昇
1306522,青山真治
2129170,麻生学
25713386,佐藤佐吉
3448362,中村义洋
21320278,朝原雄三
1796007,塙幸成
1442700,北野武
1420088,汤山邦彦 
1420088, 迈克尔·海格尼
21359391,大根仁
1388176,崔洋一
10756638,青山真治
1316589,李相日
1440347,藤田敏八
1306069,小津安二郎
6795529,清水崇
19949257,堀内博志
1308635,西河克己
24532099,周防正行
5379974,石井克人
1305324,中田秀夫
2359499,佐藤嗣麻子
1773614,盐田明彦
1964728,堤幸彦
2056650,河濑直美
4603531,曾利文彦
1306807,木下惠介
2980431,西村喜广
2153526,菲利普·诺伊斯
3006783,西蒙·韦斯特
1947549,安东尼·福奎阿
1939414,罗伯·明可夫
1441602,于仁泰
4301181,朱浩伟
1293173,Simon West
1418190,马丁·坎贝尔
3104794,罗伯特·斯文克
1293167,扬·德·邦特
1301345,F·加里·格雷
2174535,乔·卡纳汉
1303139,元奎 
1303139, 路易斯·莱特里尔
