movie_id,language
1307694,粤语
1885124,英语
1308843,英语
1306664,韩语
1306664,英语
1297880,汉语普通话
2044089,英语
2044089,德语
6386345,粤语
6386345,汉语普通话
1293315,粤语
4230918,韩语
1301746,英语
1301746,意大利语
1301746,日语
1295045,英语
1295045,意大利语
3660428,日语
1294183,英语
1307542,英语
1292529,英语
3071441,英语
3071441,韩语
3071441,日语
3071441,法语
3071441,捷克语
4164444,英语
1441238,英语
1441238,汉语普通话
1441238,法语
1297223,粤语
3430271,英语
3430271,索马里语
3430271,法语
3041749,英语
1292048,法语
1292048,波兰语
1292048,罗马尼亚语
1292288,英语
1292267,英语
2146991,英语
2146991,西班牙语
2146991,阿拉伯语
1291584,英语
1291584,汉语普通话
1291584,粤语
1291584,日语
1291584,西班牙语
1308833,韩语
2124703,汉语普通话
2124703,青岛话
2124703,闽南语
2124703,陕西话
2124703,武汉话
2124703,四川话
1421809,汉语普通话
1421809,闽南语
3269068,英语
1329936,粤语
1295873,意大利语
1981242,英语
1981242,西班牙语
1981242,加泰罗尼亚语
1981242,汉语普通话
1300282,英语
1293708,英语
3737102,闽南语
3737102,汉语普通话
1293838,英语
6890730,粤语
6890730,汉语普通话
2982823,日语
19945757,印地语
19945757,英语
1322848,英语
1322848,俄语
1292268,英语
1292268,意大利语
1291868,英语
1291868,粤语
11525673,英语
11525673,法语
11525673,德语
25798222,汉语普通话
25798222,安徽方言
25798222,粤语
25798222,陕西方言
4202982,英语
4202982,冰岛语
4746257,英语
25807345,英语
3804891,汉语普通话
3804891,陕西方言
3804891,甘肃方言
6722879,英语
10485647,英语
10485647,越南语
10485647,法语
21937445,韩语
2209575,英语
2209575,西班牙语
21937452,韩语
25750969,英语
11606328,英语
2133323,英语
24879820,韩语
24741412,日语
6985803,英语
4116480,英语
4116480,索马里语
6803494,英语
6803494,意大利语
6803494,德语
6803494,法语
6803494,西班牙语
6803494,日语
10571509,日语
1292553,英语
1292553,德语
1292553,阿拉伯语
1292553,法语
1292326,法语
1433577,英语
1292371,日语
6776051,英语
1920796,英语
25745651,法语
1291839,英语
1291839,德语
1291839,粤语
1291839,日语
1291839,匈牙利语
25858604,法语
1292229,英语
1292229,纳瓦霍语
1292229,日语
5318669,汉语普通话
5318669,藏语
2969282,英语
2969282,西班牙语
3023164,英语
1294362,英语
4066125,西班牙语
1892578,日语
1892578,芬兰语
6080840,韩语
1297995,英语
1297995,法语
3397503,北印度语
1295686,英语
1295686,西班牙语
1309078,英语
1300055,英语
1300055,越南语
1307856,汉语普通话
1296528,英语
3626372,英语
3036460,韩语
1307697,英语
1307697,匈牙利语
6010171,日语
1292289,粤语
1292289,日语
1292260,英语
1292260,法语
1292260,高棉语
1292260,越南语
3077668,粤语
1850963,日语
3707070,法语
1304056,德语
1297862,粤语
1297862,汉语普通话
1297862,英语
1298909,英语
1298909,德语
1298909,意大利语
1298909,汉语普通话
1298909,西班牙语
1450031,玛雅语
1304972,韩语
19955828,法语
19955828,德语
1296987,英语
1296987,德语
1299193,英语
1299193,法语
4913185,英语
1293818,英语
1293818,英国手语
1293818,毛利语
1340517,法语
1309071,英语
1309071,阿拉伯语
1309071,拉丁语
1309071,意大利语
3586725,韩语
1292895,英语
1292895,粤语
1292895,日语
2361826,日语
1306914,英语
1301025,俄语
2033187,英语
21098725,哈萨克语
21098725,俄语
1300375,法语
1306019,孟加拉语
1306850,捷克语
1298944,闽南语
1298944,日语
1776964,日语
1303388,无对白
1307898,汉语普通话
1299067,法语
1299067,罗马尼亚语
1300842,日语
1300352,英语
4730796,英语
1466403,法语
5153875,德语
5153875,土耳其语
1417545,日语
1293306,德语
1293306,英语
1293306,荷兰语
1294139,汉语普通话
1294139,粤语
1432669,西班牙语
1432669,英语
5446283,法语
1294477,英语
1300827,土耳其语
1300955,意大利语
1300955,法语
1300955,拉丁语
1299330,英语
1299330,西班牙语
5401681,英语
5401681,粤语
1305323,英语
1305323,法语
1437023,德语
1298026,英语
1305337,法语
1304204,英语
1292597,英语
1299433,法语
1298455,英语
1424618,日语
1302082,日语
1302082,英语
1298024,英语
1297767,汉语普通话
1308607,汉语普通话
19955955,西班牙语
1294605,英语
1294605,德语
1840265,日语
1296043,英语
3228134,英语
3228134,德语
1299885,法语
1299885,意大利语
1296762,英语
1401895,芬兰语
1432631,德语
20326557,法语
1757925,捷克语
3136240,英语
1293876,英语
1293876,葡萄牙语
1293876,德语
1307971,汉语普通话
1303471,波斯语
1303463,法语
1306848,捷克语
1306848,俄语
1300817,波斯语
1300034,俄语
1292536,英语
1899630,英语
1296659,英语
1437410,德语
1437410,法语
1437410,英语
1296338,法语
2983255,波兰语
1301725,英语
1301725,法语
1298317,英语
2269338,意大利语
1300347,英语
1300347,德语
1292996,英语
1303287,英语
1303287,阿拉伯语
1303287,意大利语
1296872,日语
1464535,国语
1469105,英语
1422186,Belarusian
1422186,俄语
1422186,德语
1303521,波斯语
1300522,法语
1300522,瑞典语
1300522,英语
1297200,英语
1422914,英语
1298561,日语
1298561,汉语普通话
1292681,英语
1306830,汉语普通话
1294580,日语
1475239,捷克语
1779498,英语
1467097,汉语普通话
1478398,丹麦语
1299026,法语
10455077,英语
1299830,英语
1295268,德语
3597344,英语
1962160,俄语
1303637,汉语普通话
1303571,意大利语
1303571,英语
1303526,法语
1292890,英语
1292890,德语
1292890,意大利语
1296235,英语
1303357,英语
1297546,英语
1297546,西班牙语
1297546,德语
1297546,法语
25757182,汉语普通话
1303065,日语
1401522,日语
3095492,日语
1401520,日语
1293266,英语
1298497,英语
1298497,西班牙语
1297622,波兰语
1303554,英语
3212291,西班牙语
1301594,英语
1421309,法语
1299042,汉语普通话
1305607,汉语普通话
1439859,德语
1439859,英语
1394495,中文
1293037,英语
1308510,英语
1897967,捷克语
1294297,英语
1866433,法语
1299775,意大利语
1868933,法语
1439463,法语
1439463,英语
1439463,挪威语
1439463,德语
1439463,瑞典语
1439463,丹麦语
1292684,英语
1294418,英语
1401368,德语
1297109,英语
1304405,日语
3683594,日语
1299176,英语
1306559,孟加拉语
1306559,英语
1858233,日语
1858233,汉语普通话
1307320,汉语普通话
1400649,俄语
1299608,英语
1299608,意大利语
1294746,英语
1294746,意大利语
1294746,俄语
1294746,西班牙语
1294746,德语
1293190,英语
1292768,英语
1904606,俄语
1303558,意大利语
1308097,萨米语
1308097,俄语
1308097,德语
1308097,芬兰语
1295720,孟加拉语
1298710,汉语普通话
1298710,意大利语
1302815,意大利语
1302815,英语
1302815,法语
1304596,俄语
1304596,塔吉克语
1302167,意大利语
1304749,芬兰语
1307745,波斯语
1294704,英语
1294287,日语
1298704,日语
1303573,日语
1864784,英语
1294627,英语
1293219,英语
1945628,英语
5969484,英语
1308972,英语
4719384,汉语普通话
1298778,英语
1294754,英语
1295211,英语
1295785,法语
1293614,英语
6037981,韩语
1296852,英语
1296674,波兰语
1293412,英语
1305032,英语
1919626,北印度语
1303600,日语
3445575,波斯语
1302338,英语
1302338,美国手语
1301013,英语
1303877,Icelandic
1303877,法语
1306027,英语
1306027,德语
1293525,英语
1293525,意大利语
1302272,波兰语
1308436,韩语
2000736,普通话
1483878,汉语普通话
3008143,法语
3072172,英语
3072172,希伯来语
1293776,法语
1301122,法语
1296116,英语
1296116,德语
1479945,英语
1303566,丹麦语
5324771,法语
1298863,德语
1298863,阿拉伯语
1296161,汉语普通话
2082264,斯洛伐克语
3418199,捷克语
1303638,粤语
1300520,英语
1292885,英语
1292885,法语
1292885,意大利语
1299125,日语
1419052,汉语普通话
1295134,英语
1303740,英语
1303740,希伯来语
1293608,英语
1293608,法语
1296369,捷克语
1296369,拉丁语
6855109,英语
1401347,日语
1769033,英语
1758439,英语
1758439,法语
1477924,英语
1477924,日语
1295759,希腊语
3004512,日语
1303041,意大利语
1303041,英语
1303041,希腊语
1303041,土耳其语
2001296,英语
2001296,俄罗斯语
2001296,德语
2001296,希腊语
2268267,爱沙尼亚语
1307038,日语
1302814,无对白
1416907,波兰语
1466243,意大利语
1770980,英语
1293624,英语
1473840,日语
4603499,英语
1299446,英语
1437409,德语
1437409,罗马尼亚语
1437409,英语
1416877,瑞典语
1416877,英语
1416877,意大利语
1303553,英语
1304953,英语
1768214,英语
1441039,日语
1441039,汉语普通话
1441039,俄语
1297226,英语
1486017,捷克语
4036518,英语
1293153,德语
1293153,英语
1293153,法语
1301500,英语
1477717,西班牙语
1306426,英语
2052298,斯洛伐克语
1326538,意大利语
10581620,荷兰语
1298271,无对白
1465471,瑞典语
1754812,日语
1296976,法语
1303602,日语
2053339,英语
2053339,西班牙语
1292830,斯洛伐克语
1292830,德语
1294516,英语
1303087,法语
1297589,日语
1303710,日语
1296482,荷兰语
1296344,英语
1304258,英语
1304258,法语
1297601,英语
1421742,英语
1302917,日语
6839118,日语
1293240,英语
2121871,日语
1303174,波兰语
1295897,英语
1295897,法语
1295897,意大利语
1295897,日语
1295897,德语
1293428,意大利语
3326930,土耳其语
3326930,格鲁吉亚语
3326930,Armenian
1818751,北印度语
1306121,粤语
1301923,英语
1419984,法语
1298312,德语
1293109,波兰语
1293109,英语
1293157,英语
5299155,英语
1303077,日语
1293321,意大利语
1303598,日语
1303186,意大利语
1299136,意大利语
2063530,英语
2063530,罗马尼亚语
2063530,西班牙语
2063530,意大利语
1929444,法语
1303080,捷克语
1438081,乌尔都语
1438081,北印度语
1438081,Punjabi
1892333,日语
1432637,法语
1432637,德语
1432637,英语
1295320,法语
1303289,英语
2062564,日语
1297201,法语
1297201,意大利语
1304254,英语
1304254,德语
1304254,法语
1297441,英语
1304870,俄语
1296936,俄语
1292851,英语
1304558,英语
1292565,英语
6799133,英语
6799133,Icelandic
1298487,日语
1308278,日语
1300614,英语
1440106,Ukrainian
1301130,日语
1303362,英语
1438733,English
1298182,俄语
1297440,英语
1308311,日语
1308721,英语
1308721,俄语
1438068,法语
1293835,英语
1293835,意大利语
1293835,法语
2380440,粤语
1947699,英语
1303609,日语
4176665,日语
1807990,日语
1807990,德语
1294022,日语
1292671,英语
1299629,粤语
2239222,英语
1302347,波斯语
1302347,库尔德语
1758645,英语
6129661,英语
3722566,日语
1926106,英语
1926106,西班牙语
3390253,法语
1293745,日语
10455078,英语
1297476,英语
3292168,土耳其语
1309001,英语
3336237,英语
1299257,意大利语
1299257,英语
1299257,德语
1299257,西西里语
2150083,英语
1420116,丹麦语
1303512,英语
1299122,英语
1460443,英语
1306266,意大利语
4845397,汉语普通话
1306418,捷克语
1422055,匈牙利语
1901771,罗马尼亚语
1302119,意大利语
1302321,英语
1302321,法语
1302321,德语
2079735,汉语普通话
1305533,俄语
1304711,日语
1293529,英语
1980405,英语
1303687,英语
1296067,英语
1421676,汉语普通话
1309002,英语
1401244,法语
1300957,瑞典语
6788731,英语
1475649,西班牙语
1305567,日语
3286099,英语
1297024,无对白
1306388,英语
3080904,英语
1305896,丹麦语
1306847,捷克语
1469497,英语
1301428,英语
1452560,法语
1394410,法语
1440382,西班牙语
1298340,英语
1299144,英语
1303033,意大利语
1303033,西西里语
1303033,西班牙语
3002616,英语
1302567,波兰语
1302567,Tatar
1302567,Ukrainian
1302567,土耳其语
1295401,日语
1303042,Icelandic
1303042,英语
1449406,英语
1303089,意大利语
1293620,英语
1299677,英语
1299677,西班牙语
1299677,德语
1298485,英语
2224967,汉语普通话
1299245,英语
1422299,英语
1308628,法语
1308628,土耳其语
1307601,西班牙语
1778678,汉语普通话
1437013,意大利语
1293893,英语
1304178,粤语
1294609,英语
2050557,西班牙语
1303064,英语
1303064,匈牙利语
1303064,德语
1301217,法语
2974293,波斯语
1295786,英语
1298415,英语
2150085,英语
1441038,日语
1441038,汉语普通话
1437432,日语
3279628,英语
1298619,无对白
2082176,日语
1298754,日语
3153894,罗马尼亚语
1303043,捷克语
1850003,英语
1292968,英语
1471410,捷克语
1470093,德语
1862913,English
1294998,英语
1440613,孟加拉语
1292210,英语
1303377,芬兰语
1292894,英语
1306016,德语
1292872,英语
1421739,英语
1304763,英语
1295778,英语
1293104,英语
1294378,日语
1353734,瑞典语
3769466,英语
1303023,德语
1303023,英语
1303023,西班牙语
1929726,英语
1294681,俄语
1301304,法语
1469239,法语
3989609,英语
1302463,英语
3743156,英语
1440954,汉语普通话
1506770,英语
1292853,瑞典语
1303495,俄语
1308708,英语
2038228,法语
1465938,日语
1305213,英语
1305213,俄语
4176666,日语
3240529,俄语
3240529,哈萨克语
3240529,希伯来语
1421737,英语
1295538,英语
1302766,日语
1766068,北印度语
1295740,法语
2216828,四川方言
1417050,English
1470383,英语
1304591,意大利语
1305620,波斯语
1401521,日语
1300510,日语
1421741,English
1421741,英文
1303337,格鲁吉亚语
1303337,阿塞拜疆语
2059318,法语
3195098,English
1867888,无对白
3922263,日语
1459515,日语
1308461,韩语
1293623,英语
1925081,英语
1306987,English
1294793,英语
1294005,英语
1424219,日语
1299337,日语
1294191,韩语
1300980,英语
1404702,日语
4074143,普通话
4074143,国语
1295053,英语
1295053,德语
1295053,俄语
1789047,English英语
24380773,英语
1448827,日语
1293094,英语
1302993,意大利语
1302993,英语
1300959,法语
1848300,法语
1297274,英语
1297274,美国手语
1547189,日语
25717233,汉语普通话
25717233,粤语
25717233,云南方言
25805741,汉语普通话
25805741,手语
25805741,粤语
24745500,汉语普通话
24745500,蒙古语
21941804,汉语普通话
24743711,汉语普通话
6973376,汉语普通话
24879858,汉语普通话
24879858,克里奥尔语
24879858,英语
24879858,日语
24879858,上海话
21352814,汉语普通话
24843198,汉语普通话
24843198,英语
20020577,汉语普通话
10605978,汉语普通话
11510624,汉语普通话
10545939,汉语普通话
10545939,粤语
10545939,上海话
10545939,武汉话
10545939,四川话
10545939,俄语
10545939,日语
20376577,汉语普通话
6011806,汉语普通话
24847340,汉语普通话
24847340,英语
6799191,汉语普通话
4212172,英语
4212172,汉语普通话
4212172,粤语
4212172,法语
4212172,西班牙语
20513059,汉语普通话
10726941,汉语普通话
10726941,粤语
24736566,汉语普通话
24736566,英语
20515070,汉语普通话
24751754,汉语普通话
10763164,汉语普通话
10763164,粤语
10763164,泰语
10763164,英语
3596502,汉语普通话
3596502,唐山话
5996801,汉语普通话
1291550,汉语普通话
10344754,汉语普通话
10344754,粤语
6872273,粤语
6872273,汉语普通话
24721493,汉语普通话
1859036,汉语普通话
1859036,粤语
6730004,汉语普通话
4724739,粤语
4724739,汉语普通话
25755645,汉语普通话
25755645,英语
25755645,韩语
25755645,山东方言
25755645,意大利语
5422105,粤语
5422105,汉语普通话
1297747,粤语
1297747,普通话
3313801,汉语普通话
3313801,日语
11625097,汉语普通话
11625097,粤语
11625097,英语
11625097,葡萄牙语
11625097,泰语
11625097,韩语
11625097,日语
1961963,英语
1961963,汉语普通话
1961963,粤语
25713408,汉语普通话
25713408,英语
25713408,粤语
25713408,上海话
1297863,粤语
19973815,汉语普通话
2135981,汉语普通话
3412882,粤语
3412882,汉语普通话
10833923,汉语普通话
6011805,河南方言
6011805,英语
6011805,日语
6011805,汉语普通话
4271894,汉语普通话
6829652,闽南语
6829652,汉语普通话
1302090,粤语
6041191,汉语普通话
6041191,粤语
3041806,粤语
3041806,汉语普通话
3041806,日语
4151110,汉语普通话
3626416,汉语普通话
3626416,粤语
3626416,英语
4896304,汉语普通话
5319835,汉语普通话
4218768,汉语普通话
1291555,粤语
1291555,汉语普通话
1291555,日语
3158990,汉语普通话
3158990,闽南语
3158990,日语
3158990,英语
1306160,英语
1306160,汉语普通话
1306160,粤语
5317291,汉语普通话
5317291,粤语
4176542,汉语普通话
4176542,四川话
25777330,汉语普通话
1433736,粤语
6080775,汉语普通话
6080775,东北话
11614603,汉语普通话
20266753,汉语普通话
22715021,粤语
4709904,粤语
1418070,汉语普通话
1418070,粤语
1418070,英语
1300498,粤语
1300498,汉语普通话
1300498,英语
4059245,汉语普通话
1306123,汉语普通话
10833924,汉语普通话
1329562,粤语
1329562,英语
1428602,粤语
1890784,粤语
1890784,英语
1890784,泰语
1890784,汉语普通话
1309220,汉语普通话
1309220,粤语
4066206,汉语普通话
4066206,粤语
4066206,上海话
4066206,英语
3412830,汉语普通话
3412830,粤语
20513061,汉语普通话
1499148,英语
1299661,汉语普通话
16475702,汉语普通话
16475702,英语
1304624,粤语
24735062,汉语普通话
20444530,汉语普通话
10604486,汉语普通话
10604486,粤语
10604486,英语
20388198,汉语普通话
20388198,粤语
1907464,汉语普通话
10438426,汉语普通话
6878446,汉语普通话
1299680,粤语
1766086,汉语普通话
1766086,温州话
1766086,俄语
1766086,维吾尔语
25753166,汉语普通话
1305355,粤语
1307323,粤语
2294568,汉语普通话
2294568,日语
2294568,英语
2294568,德语
1308078,汉语普通话
1308078,俄语
1308078,日语
3578981,粤语
3578981,汉语普通话
3578981,英语
4718369,汉语普通话
4718369,陕西话
3532614,粤语
3532614,汉语普通话
1306951,粤语
1307023,英语
1307023,汉语普通话
1307023,粤语
1307023,韩语
4913200,汉语普通话
4913200,粤语
4728584,汉语普通话
4728584,粤语
3543690,汉语普通话
3543690,英语
3543690,粤语
1304022,汉语普通话
1304022,英语
1305265,粤语
1298644,粤语
3820191,汉语普通话
3820191,英语
1303451,上海话
1303451,粤语
4896263,汉语普通话
1299765,粤语
1299765,福建话
4004731,汉语普通话
1473074,汉语普通话
1473074,粤语
1484760,汉语普通话
1484760,粤语
4843637,汉语普通话
5993185,汉语普通话
1499008,汉语普通话
1299643,汉语普通话
1307014,汉语普通话
1307014,英语
1949812,英语
1949812,日语
1949812,汉语普通话
1298112,粤语
3732780,汉语普通话
20443013,粤语
20443013,汉语普通话
1927686,汉语普通话
1300883,粤语
1300064,粤语
10807916,汉语普通话
10807916,粤语
4009651,中文
4009651,日语
1308722,汉语普通话
4133814,粤语
4133814,汉语普通话
1408312,汉语普通话
1308747,汉语普通话
4942776,汉语普通话
4942776,粤语
4942776,四川话
1300566,粤语
3240208,汉语普通话
1419969,汉语普通话
1790577,粤语
11627068,汉语普通话
1308799,汉语普通话
6782006,汉语普通话
20515977,汉语普通话
20515977,粤语
1303203,粤语
1303203,日语
24736526,汉语普通话
24736526,粤语
1296436,汉语普通话
1301283,粤语
6991110,粤语
6991110,汉语普通话
5244092,汉语普通话
5244092,闽南语 Hokkien
1296201,粤语
1465829,汉语普通话
1418605,汉语普通话
3683409,汉语普通话
1947089,汉语普通话
4822848,汉语普通话
11501396,汉语普通话
11501396,四川话
11501396,缅甸语
1306317,粤语
1306317,普通话
2359431,粤语
2359431,汉语普通话
1294963,晋语
1294963,汉语普通话
1394324,粤语
25785314,汉语普通话
1300303,英语
1300303,粤语
1300303,荷兰语
2209368,汉语普通话
2209368,日语
2209368,粤语
2209368,英语
2209368,闽南语
2209368,福建话
1299745,粤语
4133988,粤语
4133988,汉语普通话
3813779,汉语普通话
1302977,粤语
1302977,英语
1302977,汉语普通话
1302977,法语
3546019,汉语普通话
1296629,粤语
1297763,粤语
1308587,汉语普通话
1308587,粤语
1308587,波兰语
1308252,粤语
1293265,粤语
4097023,汉语普通话
5290729,汉语普通话
5290729,粤语
3754946,汉语普通话
3754946,粤语
4906427,汉语普通话
4154669,汉语普通话
1294561,粤语
1307762,英语
1307762,粤语
5996800,汉语普通话
1298443,粤语
1298443,英语
10604893,汉语普通话
10604893,粤语
10604892,汉语普通话
10763157,汉语普通话
10763157,粤语
1950525,汉语普通话
1950525,粤语
25831326,汉语普通话
25831326,粤语
3013580,粤语
3013580,汉语普通话
4707230,汉语普通话
7155083,汉语普通话
1439890,粤语
1439890,汉语普通话
1914831,汉语普通话
20378811,汉语普通话
3670447,粤语
3670447,汉语普通话
3312344,粤语
3312344,汉语普通话
1297909,粤语
6527269,汉语普通话
1949811,汉语普通话
3230462,汉语普通话
3230462,韩语
3230462,乌兹别克语
1309004,汉语普通话
1309004,晋语
1295374,粤语
6124012,汉语普通话
6124012,粤语
1297304,粤语
1301912,粤语
1301912,英语
1301912,日语
1853160,英语
1853160,汉语普通话
1853160,粤语
1853160,泰语
2132220,汉语普通话
1292450,粤语
3928370,汉语普通话
3928370,粤语
3291930,汉语普通话
6984064,汉语普通话
6984064,英语
1304677,粤语
2044102,粤语
2044102,汉语普通话
2044102,英语
2044102,越南语
1303376,粤语
3279107,汉语普通话
3279107,娄凡语
3036997,晋语
3036997,汉语普通话
1394968,汉语普通话
3711760,汉语普通话
3711760,粤语
1299059,粤语
3217122,汉语普通话
3217122,闽南语
3732800,汉语普通话
3732800,蚌埠话
1308290,粤语
1308290,英语
1308290,马来语
25792690,汉语普通话
25792690,粤语
4842877,汉语普通话
1301198,汉语普通话
1296769,中文
1296769,法语
10540066,汉语普通话
10540066,粤语
25778488,汉语普通话
1293475,粤语
1292704,粤语
1294007,汉语普通话
1400868,粤语
1300359,粤语
1300359,英语
1300359,北印度语
5194471,汉语普通话
1303184,粤语
1300108,陕西话
1300108,汉语普通话
1872133,四川话
1872133,晋语
1294927,粤语
1296519,粤语
1293414,粤语
1293414,汉语普通话
1293414,上海话
2277018,汉语普通话
2277018,粤语
6869395,汉语普通话
6869395,粤语
1293422,粤语
1304708,汉语普通话
4202204,汉语普通话
1308655,粤语
3155477,汉语普通话
4942778,汉语普通话
4942778,粤语
1400665,粤语
23163938,汉语普通话
1293607,粤语
1293607,英语
1303590,英语
1303590,汉语普通话
1303590,粤语
1308111,粤语
1295485,粤语
1302678,粤语
1292950,粤语
1303630,粤语
1303630,普通话
1298040,粤语
1292506,粤语
1292506,汉语普通话
1292506,英语
1292506,法语
1302109,粤语
10573695,汉语普通话
3126196,汉语普通话
1306692,粤语
4917698,汉语普通话
1296253,汉语普通话
25703430,粤语
1308811,粤语
1307690,汉语普通话
5908477,汉语普通话
5908477,粤语
4812830,汉语普通话
1305224,贵州话
1305197,粤语
1307740,粤语
3777800,粤语
3777800,汉语普通话
4135434,英语
4135434,汉语普通话
4135434,韩语
5044737,汉语普通话
5044737,上海话
5977836,汉语普通话
5977836,粤语
1299436,汉语普通话
1299436,闽南语
1295064,粤语
1307372,粤语
1307372,汉语普通话
4135710,汉语普通话
2222995,汉语普通话
2070367,粤语
1296334,汉语普通话
6721670,汉语普通话
6721670,陕西方言
1867408,粤语
5285669,粤语
1401962,粤语
1296011,粤语
1296011,英语
1293765,粤语
1297068,粤语
6872244,汉语普通话
2994851,汉语普通话
4845414,汉语普通话
1298252,粤语
1298252,普通话
1298252,英语
1298252,台语
1292962,粤语
1292962,汉语普通话
1292962,英语
3264045,汉语普通话
1469441,汉语普通话
19967839,汉语普通话
19967839,英语
4858775,汉语普通话
1291850,汉语普通话
1291850,晋语
1297291,粤语
1297291,普通话
4111416,汉语普通话
1296837,粤语
10831449,汉语普通话
1853621,汉语普通话
1302434,粤语
1478926,粤语
3718447,汉语普通话
3718447,英语
21354060,粤语
1295469,粤语
1308827,粤语
2080133,汉语普通话
2080133,粤语
1366853,普通话
1366853,粤语
1308858,粤语
1296978,粤语
1401205,汉语普通话
1308338,汉语普通话
1308338,粤语
1891179,汉语普通话
1891179,北京话
1891179,日语
1393479,粤语
1393479,韩语
1393479,汉语普通话
1393479,英语
1393479,日语
1305114,粤语
10467774,陕西话
10467774,汉语普通话
10467774,英语
3212120,汉语普通话
4946963,晋语
3033864,汉语普通话
4821046,汉语普通话
4821046,粤语
6796158,汉语普通话
1306870,汉语普通话
1306870,英语
1306870,意大利语
1302455,汉语普通话
1304648,粤语
1304648,汉语普通话
1304648,英语
1306541,粤语
1306541,英语
1306541,汉语普通话
1306541,日语
1306541,闽南语
10604087,汉语普通话
10604087,粤语
10600271,汉语普通话
10600271,粤语
1468155,粤语
1299624,普通话
11443316,汉语普通话
11443316,粤语
25728590,汉语普通话
25728590,粤语
6225992,汉语普通话
3344570,汉语普通话
1300894,汉语普通话
3642866,粤语
24404677,英语
24404677,韩语
24404677,法语
24404677,汉语普通话
7065154,英语
7065154,萨卡语
20438962,英语
24815950,英语
24815950,法语
24815950,拉丁语
6390823,英语
6390823,法语
7046723,英语
7046723,美国手语
7054604,英语
7054604,汉语普通话
7054604,粤语
2997076,英语
2997076,法语
4807924,英语
4824512,英语
3025447,英语
3025447,德语
3025447,阿拉伯语
3592853,英语
6874456,英语
4301224,英语
6082518,英语
6560058,英语
6424814,英语
2063914,英语
2063914,日语
2132473,英语
2132473,西班牙语
2132473,希伯来语
2132473,阿拉伯语
3143676,英语
3143676,日语
3771562,英语
3771562,苏格兰盖尔语
2138838,英语
2138838,挪威语
2138838,法语
3642835,英语
3066739,英语
3066739,法语
3066739,俄语
5323957,英语
10598440,英语
10598440,德语
1401533,英语
1401533,粤语
1401533,德语
1401533,意大利语
1401533,普通话
3148748,英语
1298525,英语
2268359,英语
3227410,英语
2129132,英语
1484091,英语
3217149,英语
3217149,日语
3895511,英语
22733673,英语
3610047,英语
3610047,西班牙语
3610047,俄语
3610047,荷兰语
2336785,英语
1433330,英语
1835843,英语
1835843,意大利语
1835843,希伯来语
1835843,匈奴语
1835843,阿拉伯语
2363876,英语
11443314,英语
11443314,葡萄牙语
1457217,英语
11610281,英语
2998270,英语
2998270,法语
4924142,英语
3804629,英语
3804629,拉丁语
1302987,英语
1302987,日语
1302987,法语
1302987,汉语普通话
1304899,英语
10450713,英语
10450713,法语
10450713,意大利语
1295250,英语
1895120,英语
1866471,英语
5155038,挪威语
5155038,丹麦语
5155038,俄语
5155038,英语
10810745,英语
10810745,汉语普通话
1767042,西班牙语
1781126,英语
4845728,英语
4845728,希伯来语
6887029,英语
2049435,英语
1305724,英语
1305724,德语
1305724,意大利语
1305724,西班牙语
1401524,英语
1306612,英语
2028677,英语
1300300,英语
1300300,法语
1792928,英语
1305065,英语
3592859,英语
10549480,英语
4051753,英语
1308755,英语
3718424,英语
3718424,日语
1306809,英语
6827727,英语
6827727,拉丁语
6827727,德语
1297570,英语
1297570,瑞典语
10546747,英语
10746175,英语
1305333,英语
1295280,英语
3078609,英语
1291835,英语
1291835,日语
1291835,德语
1291835,法语
6731985,法语
1297018,英语
2132930,英语
1301578,英语
1301578,意大利语
1301578,粤语
1304585,英语
2037012,英语
3077791,英语
3718269,英语
3718269,汉语普通话
24698878,英语
1293531,英语
1293531,瑞典语
1293531,德语
3179706,英语
3179706,法语
3179706,汉语普通话
6873657,英语
6873657,阿拉伯语
3041269,英语
3011997,英语
1291577,英语
1291577,西班牙语
1291577,法语
1308752,英语
1297689,英语
1297689,瑞典语
2213591,英语
1793903,英语
1300868,英语
1300868,西班牙语
6040982,英语
6040982,尼泊尔语
6040982,汉语普通话
6040982,桑族语
6040982,阿尔巴尼亚语
3077742,英语
1307442,英语
1307442,西班牙语
4817901,英语
1309021,英语
1309021,菲律宾语
1309021,塔加路族语
1291836,英语
3606971,英语
1329950,英语
1329950,法语
1329950,拉丁语
1329950,西班牙语
1945336,英语
2132932,英语
3148027,英语
1309201,英语
1309201,葡萄牙语
1309201,西班牙语
1309201,德语
1309201,法语
3654340,英语
3654340,泰语
25867546,法语
6021916,英语
1291581,英语
1308570,英语
3036473,英语
