movie_id,language
3578925,英语
1292271,英语
3819877,英语
3001077,英语
3001077,俄语
3001077,他加禄语
1652618,英语
1308974,英语
6753166,英语
20257326,英语
1866475,英语
1866475,葡萄牙语
1866475,西班牙语
1307332,英语
3338851,英语
3338851,法语
3338851,俄语
3338851,匈牙利语
3338851,土耳其语
1410556,英语
1410556,意大利语
1296778,英语
2257732,英语
2257732,阿拉伯语
2257732,法语
1294833,英语
21334420,英语
10766459,英语
10766459,法语
1949312,英语
1949312,日语
3101548,英语
3101548,西班牙语
10792650,英语
3279080,英语
3279080,西班牙语
1498831,英语
10763928,英语
4116481,英语
4116481,法语
4116481,西班牙语
4116481,南非语
4136036,英语
4136036,韩语
4136036,汉语普通话
5502697,韩语
5502697,汉语普通话
5502697,粤语
5502697,日语
5502697,英语
6844868,韩语
25766529,韩语
25700838,韩语
6900092,韩语
1763134,英语
1763134,韩语
20388224,韩语
1412579,韩语
1412579,英语
1412579,日语
2037796,韩语
10877413,韩语
1306526,韩语
1305279,韩语
1827713,韩语
3805946,韩语
10487226,韩语
10432911,韩语
10432911,英语
10432911,印度尼西亚语
5374383,韩语
24839498,韩语
10491641,韩语
6886518,韩语
24695966,韩语
5353344,韩语
21937438,韩语
5919538,韩语
25762566,韩语
3992381,韩语
6869412,韩语
1304026,韩国手语
1304026,韩语
1466394,韩语
25780578,韩语
10508876,韩语
6539385,韩语
1433556,英语
1433556,韩语
24722875,韩语
1308047,韩语
25717896,韩语
10439235,韩语
1390020,韩语
5924362,韩语
3033085,韩语
1306471,韩语
5364952,韩语
1308854,韩语
10563780,韩语
1853770,韩语
1459368,韩国手语
1459368,韩语
1915180,韩语
5968834,韩语
2999500,韩语
6905169,韩语
1970437,韩语
20279443,韩语
1763132,韩语
2054070,韩语
3212965,韩语
23712691,韩语
3077680,韩语
1299582,韩语
2067450,韩语
6839145,韩语
10563779,韩语
25762254,韩语
1390021,韩语
1390021,英语
20399278,韩语
4817018,韩语
1305530,韩语
1305530,英语
24529254,无对白
1394424,韩语
1303145,韩语
4328443,韩语
5501711,韩语
1325399,韩语
1389982,韩语
6900094,韩语
4901684,韩语
11525705,韩语
1940880,韩语
24839091,韩语
2063867,韩语
24879816,韩语
3150346,韩语
3600972,韩语
3736691,韩语
10733357,韩语
3574495,韩语
3574495,日语
1394268,韩语
1307941,韩语
1306663,韩语
10441571,韩语
1850797,韩语
10508878,韩语
4851900,韩语
5250349,韩语
24879819,韩语
24879819,汉语普通话
4313109,韩语
4313109,日语
4313109,俄语
4313109,德语
4313109,汉语普通话
4313109,英语
1308499,韩语
3319776,韩语
3263169,韩语
6080756,韩语
1940094,韩语
5279640,韩语
5387021,韩语
5985888,韩语
1431755,韩语
3603547,韩语
1310170,韩语
20451307,韩语
3401409,汉语普通话
3401409,英语
3401409,韩语
2364074,英语
2364074,日语
2364074,韩语
24756658,韩语
1428421,韩语
6041221,韩语
1395231,韩语
1308829,韩语
3406467,韩语
1461124,韩语
3176525,韩语
21937434,韩语
5919334,韩语
2298282,韩语
1422089,韩语
11523504,韩语
1307545,韩语
4817024,韩语
3025450,韩语
10566662,韩语
4300640,韩语
23712401,韩语
1466910,韩语
24499012,韩语
19899663,韩语
6710798,韩语
4861408,韩语
5294326,韩语
25736455,韩语
24307625,韩语
24743015,韩语
5919548,韩语
5919548,满族语
11594901,韩语
25710797,韩语
25710797,汉语普通话
25710797,日语
21937442,韩语
5908473,韩语
1308596,韩语
1428344,韩语
3158429,韩语
1389971,韩语
1296569,韩语
1427789,韩语
6829665,韩语
6965615,韩语
20273800,韩语
23712558,韩语
6514083,英语
6514083,韩语
6905170,韩语
1972775,韩语
2041876,汉语普通话
2041876,日语
2041876,韩语
2055699,韩语
1306470,韩语
6383567,韩语
3074676,韩语
2137060,韩语
2422588,日语
2422588,韩语
3126138,韩语
1389937,韩语
3230195,韩语
1316698,韩语
1401383,韩语
1401383,俄语
5912977,韩语
4238950,韩语
1436679,韩语
1870118,韩语
1870118,粤语
1870118,法语
6557030,韩语
1299878,韩语
1299878,粤语
1299878,汉语普通话
10449606,韩语
4193254,韩语
1302165,韩语
1853752,韩语
3026005,韩语
19963931,韩语
10810269,韩语
1308802,韩语
1306020,韩语
1417753,韩语
1417753,汉语普通话
10604227,韩语
25786057,韩语
1306544,韩语
1466907,韩语
25780574,韩语
1850521,韩语
20452442,韩语
1308813,韩语
4861402,韩语
6886490,韩语
2328749,韩语
1307146,韩语
6080755,韩语
6080755,英语
2970163,韩语
3119246,韩语
25747029,韩语
1300186,韩语
5032144,韩语
5407055,韩语
2160439,韩语
4282653,韩语
2153579,韩语
1390022,韩语
1401137,韩语
1308524,韩语
11598815,韩语
1305561,韩语
4129619,韩语
1401523,韩语
1308491,韩语
3010828,韩语
4300641,韩语
5285675,韩语
5282434,韩语
10851241,韩语
1389980,韩语
2229243,韩语
3711718,韩语
10748092,韩语
20284848,韩语
6717601,韩语
6717601,法语
6717601,英语
25823125,韩语
21371664,韩语
1394520,韩语
5992865,韩语
2159676,韩语
1401587,韩语
1308077,韩语
1299408,韩语
1307819,韩语
4707534,韩语
20507022,韩语
1308206,韩语
1297773,韩语
5395262,韩语
3318473,韩语
25835479,韩语
1308101,韩语
3992380,韩语
5985887,韩语
24855035,韩语
6126453,韩语
10558411,韩语
19899626,韩语
6038071,韩语
25769243,韩语
3001142,韩语
2185187,越南语
2185187,韩语
4195568,韩语
4902937,韩语
5366672,韩语
10531178,韩语
25717826,韩语
10594927,韩语
1456415,韩语
3077673,韩语
1470328,韩语
1470328,英语
10535447,韩语
10535447,英语
11601820,韩语
10833957,韩语
10833957,日语
3319775,韩语
1303252,韩语
6041220,韩语
3033092,韩语
20445144,韩语
20427090,韩语
1308050,韩语
1870801,韩语
1307289,韩语
1415573,韩语
2978211,韩语
1416061,韩语
4133251,韩语
21937449,韩语
3060325,韩语
2229550,韩语
4323600,韩语
1307840,韩语
2274074,韩语
24878180,韩语
24709327,韩语
2245683,韩语
1388170,韩语
1951014,韩语
10455649,韩语
6094945,韩语
1395455,韩语
3992384,韩语
6126506,韩语
4091548,韩语
1763628,韩语
1870804,韩语
4291261,韩语
2144501,韩语
2077776,英语
2077776,韩语
11523500,韩语
4073764,朝鲜语
4073764,日语
2969891,韩语
20399271,韩语
4300639,韩语
1757929,韩语
10439245,韩语
2244593,韩语
1433557,韩语
1417910,韩语
1304081,韩语
5501712,韩语
10590762,韩语
6386983,韩语
3072883,韩语
3598221,韩语
1308027,韩语
24879821,韩语
3212133,韩语
6900093,韩语
25733874,韩语
4861404,韩语
4861404,韩国语
1877596,韩语
1308504,韩语
10833654,韩语
1433359,韩语
1295703,韩语
1306367,韩语
2286165,韩语
10777781,韩语
3789917,韩语
2332153,韩语
1308808,韩语
11594900,韩语
1307895,韩语
25785892,韩语
21937446,韩语
5326543,韩国语
3176523,韩语
6311983,韩语
1300021,韩语
5382911,韩语
6900095,韩语
1493920,韩语
1303974,韩语
1303974,英语
1949128,韩语
1949129,韩语
25731278,韩语
25775716,韩语
3194100,韩语
1296520,汉语普通话
1296520,韩语
1853749,韩语
1418859,韩语
1439177,韩语
2045564,韩语
10480985,韩语
3077688,韩语
6147186,韩语
3269058,韩语
1432013,汉语普通话
5948656,韩语
20507023,韩语
1307959,韩语
1307959,粤语
3318479,韩语
1767888,韩语
1848614,韩语
2371861,韩语
3006467,韩语
4099462,韩语
1295889,韩语
3026006,韩语
6009994,英语
6753102,韩语
10455634,韩语
1441499,韩语
1930582,韩语
3733938,韩语
1417309,韩语
19899628,韩语
10758223,韩语
1951013,韩语
1440852,韩语
2056856,韩语
3598215,韩语
25940978,韩语
1306467,韩语
2125064,韩语
4091051,韩语
3130190,韩语
10777678,韩语
25733380,韩语
11506895,韩语
4720358,韩语
1302745,韩语
1986324,韩语
5250369,韩语
1448277,韩语
3077693,韩语
4925458,韩语
4910868,韩语
2079683,韩语
1400211,韩语
1950427,韩语
4728552,韩语
4073061,韩语
4073061,英语
4073061,日语
4721276,韩国语
5268693,韩语
1308821,韩语
3025844,韩语
19899655,韩语
1419966,韩语
1451405,韩语
1301091,韩语
3586721,韩语
10432910,韩语
6839133,韩语
4901702,韩语
3003830,日语
24858414,日语
20426995,日语
1978369,日语
1292219,日语
1304970,日语
4935011,日语
2065021,日语
25704588,日语
24845115,日语
3168086,日语
10439358,日语
6558801,日语
1306808,日语
4822829,日语
4196129,日语
1915403,日语
5968334,日语
3074408,日语
3074408,英语
1421823,日语
1421823,英语
1307696,日语
1302642,日语
7152895,日语
1848925,日语
1299062,日语
1303907,日语
10462705,日语
4830911,日语
4830911,英语
4830911,法语
1301359,日语
4074009,日语
1294433,日语
3623024,日语
1389924,日语
1301948,日语
5996409,日语
5996409,汉语普通话
1418640,日语
1381964,日语
1463224,日语
1388175,日语
1296196,日语
10796594,日语
1422063,日语
1422063,英语
19961072,日语
4290704,日语
24973419,日语
4727460,日语
4246125,日语
1417728,日语
1361254,日语
2976111,日语
3727653,日语
1291566,日语
1291566,粤语
1477916,日语
2157507,日语
20389706,日语
1307897,日语
1307897,英语
1295815,日语
4832288,日语
2361266,日语
1788940,日语
1300752,日语
4903614,日语
3819939,日语
4217426,日语
4830236,日语
21335021,日语
1292515,日语
21339392,日语
1855131,日语
5346468,日语
1796053,日语
1307306,日语
23398777,日语
1299112,日语
1299112,法语
1299112,英语
6123978,日语
1296703,日语
24736793,日语
10756870,日语
22299426,日语
1315570,日语
1315570,英语
1308554,日语
6041817,日语
19955790,日语
10537949,日语
6041222,日语
4885995,日语
6814906,日语
10521712,日语
3534824,日语
1302770,日语
5286821,日语
5286821,韩语
1293847,日语
1293847,英语
5295610,日语
24532100,日语
3718665,日语
1787277,日语
1294181,英语
1294181,日语
1294181,意大利语
1294181,西班牙语
1328665,日语
1305084,日语
21264315,日语
6974439,日语
1303917,日语
1295629,日语
1295629,粤语
1295629,英语
1295629,汉语普通话
6425147,日语
5967829,日语
20445157,日语
2361269,日语
3726986,日语
2157504,日语
3039187,日语
21354076,日语
1421733,日语
1304920,日语
4930393,日语
3439340,日语
5279593,日语
1291863,日语
1395080,日语
3259956,日语
4135443,日语
4079117,日语
5975206,日语
1304626,日语
1419582,法语
1419582,日语
1900180,日语
2970087,英语
2970087,日语
1310166,日语
1310166,英语
1455849,日语
10864706,日语
2042219,日语
1308567,日语
10453719,日语
3562662,日语
24852462,日语
1299711,日语
6037517,日语
25788112,日语
1294588,日语
1307265,日语
10777783,日语
2032143,日语
4079119,日语
5247059,日语
1303577,日语
1308841,日语
1308841,英语
1307176,日语
1307176,韩语
1807495,日语
2263102,日语
5332266,日语
5332266,英语
1482316,日语
4068816,日语
1291569,英语
1291569,法语
1291569,德语
1291569,意大利语
1291569,西班牙语
1291569,日语
1291569,俄语
1298063,日语
1308685,日语
1307755,日语
1307755,英语
25816274,日语
1980825,日语
24839101,日语
1291576,日语
1419479,日语
25837074,日语
6999258,日语
1294827,日语
1507134,日语
5326561,日语
1293310,日语
1440164,日语
1963131,日语
3794489,日语
1482505,日语
20390013,日语
6006335,日语
3667102,日语
1422091,日语
1469984,日语
6889533,日语
2149804,日语
4139888,日语
10461726,日语
10461726,法语
10461726,英语
11538048,日语
21360431,日语
3564151,日语
1296834,日语
3543262,日语
1432436,法语
1432436,日语
1887829,日语
6872245,日语
6091398,日语
1460341,日语
1306885,日语
2330733,日语
2369618,日语
1299607,日语
10833867,日语
4885994,日语
1303083,日语
1915393,日语
1366165,日语
1302605,日语
1428291,日语
4265409,日语
2000741,日语
1294506,日语
1291861,英语
1291861,日语
1305294,日语
1461079,日语
2042181,日语
7058117,日语
4241887,日语
1293995,日语
1298351,日语
3134345,日语
1865943,日语
3105588,日语
3626439,日语
2042593,日语
2042593,韩语
1782964,日语
2357374,日语
1308010,日语
1507140,日语
6124043,日语
1297841,日语
1937132,英语
1299360,日语
1788431,日语
1306634,日语
24860410,日语
1294737,日语
5162334,日语
1295812,日语
3395437,日语
20284873,日语
3727661,日语
6535907,日语
1482297,日语
1303368,日语
20266428,日语
1303691,日语
1303453,日语
1788402,日语
1941880,日语
1908036,日语
1298870,日语
1796255,日语
21332449,日语
3811356,日语
1299809,日语
1294009,日语
1308379,日语
1870128,日语
2357302,日语
1303624,日语
1296534,英语
1296534,日语
1296534,意大利语
6101728,日语
2065047,日语
11510612,日语
2367213,日语
2042186,日语
2131640,日语
1432699,日语
10752478,日语
5285695,日语
20278502,日语
5285692,日语
1309079,日语
11606343,日语
2976072,日语
10567515,日语
4022138,日语
1756361,日语
25722131,日语
24843206,日语
4030411,日语
11534824,日语
11523496,日语
4135741,日语
1308543,日语
1294940,日语
5247058,日语
1401842,日语
6048738,日语
2042193,日语
20431537,日语
10540062,日语
10428239,日语
10796587,日语
4934988,日语
2042230,日语
1483808,日语
2383207,日语
1303073,日语
1303073,马来语
24702626,日语
1300193,日语
1309005,日语
1401843,日语
1427947,日语
26285780,日语
1762834,日语
6772974,日语
1482366,日语
1789492,日语
1308983,日语
2286133,日语
1307884,日语
1720137,日语
1306183,日语
1432779,日语
6424132,日语
6791706,日语
2042178,日语
1294413,日语
24872861,日语
1293107,日语
1389986,日语
1303110,日语
1900161,日语
1919906,日语
1459148,日语
3727658,日语
21263717,日语
1293663,日语
3154754,日语
1417073,日语
1417073,英语
1421884,日语
3666923,日语
1962319,日语
1757374,日语
1900172,日语
2278795,日语
2042235,日语
1796778,日语
1308657,日语
1947265,日语
1300738,日语
24772957,日语
1478789,英语
1478789,泰语
1478789,日语
3903715,日语
24875659,日语
25878911,日语
1298947,日语
1918027,日语
2042226,日语
1788094,日语
1299195,日语
1423035,日语
1306255,日语
1309222,日语
1309222,汉语普通话
3077700,日语
26101258,日语
25870716,日语
2123782,日语
5915752,日语
1851683,日语
6402121,日语
5295974,日语
1306522,日語
2129170,日语
25713386,日语
3448362,日语
21320278,日语
1796007,日语
1442700,日语
1420088,日语
21359391,日语
1388176,朝鲜语
1388176,日语
10756638,日语
1316589,日语
1440347,日语
1306069,日语
1306069,英语
6795529,英语
6795529,日语
19949257,日语
1308635,日语
24532099,日语
5379974,汉语普通话
5379974,日语
1305324,日语
2359499,日语
1773614,日语
1964728,日语
2056650,日语
4603531,日语
1306807,日语
2980431,日语
2153526,英语
2153526,俄语
2153526,朝鲜语
3006783,英语
1947549,英语
1939414,英语
1939414,汉语普通话
1441602,汉语普通话
1441602,日语
1441602,英语
4301181,英语
4301181,朝鲜语
4301181,乌尔都语
4301181,日语
1293173,英语
1418190,英语
3104794,英语
1293167,英语
1301345,英语
2174535,英语
1303139,英语
1303139,法语
1303139,中文
1308848,英语
1308848,西班牙语
1300069,英语
1418189,英语
1401535,英语
1401535,意大利语
1401535,法语
6771529,印尼语
7916027,英语
7916027,俄语
7916027,法语
4312428,英语
1419974,英语
1419974,法语
1419974,意大利语
1819388,英语
1849959,英语
1849959,西班牙语
1849959,韩语
1297544,英语
1292697,英语
1292697,德语
1292697,意大利语
2132412,英语
2223596,英语
2223596,日语
2223596,法语
2223596,苏格兰盖尔语
3018122,英语
3018122,法语
3018122,乌克兰语
3018122,俄语
3018122,匈牙利语
1293258,英语
1853176,英语
3792816,粤语
3792816,汉语普通话
1937621,英语
1937621,俄语
1937621,塞尔维亚克罗地亚语
1946882,英语
1946882,意大利语
1946882,法语
1946882,西班牙语
1946882,瑞士德语
1946882,德语
3114109,法语
1294323,英语
4830478,英语
3074503,英语
3074503,汉语普通话
10535562,印度尼西亚语
10535562,日语
10535562,英语
10535562,阿拉伯语
2147836,英语
2147836,汉语普通话
10743974,英语
10743974,韩语
1293537,英语
1293537,俄语
1304608,英语
1304608,德语
5028536,英语
5028536,西班牙语
1292624,英语
1292624,粤语
1292624,汉语普通话
1295229,英语
1295229,古埃及语
1295229,阿拉伯语
3402101,英语
3231740,英语
1309116,英语
1309116,西班牙语
1299837,英语
1299837,德语
1299837,罗马尼亚语
3569911,英语
1607471,英语
1607471,法语
1307527,英语
3262050,英语
3024838,英语
3024838,北美印第安语
3024838,粤语
4156402,英语
1306737,英语
1306737,德语
1306737,西班牙语
1306737,俄语
1306737,捷克语
1947080,英语
1947080,意大利语
1300608,粤语
3011574,英语
3011574,粤语
3011574,汉语普通话
1300537,英语
1300537,西班牙语
4035906,英语
1298586,英语
1298586,阿拉伯语
1307657,英语
1307657,汉语普通话
1298120,英语
1298120,俄语
3011459,英语
3736637,汉语普通话
1304642,英语
1304642,普通话
1304642,粤语
2010972,英语
1296717,英语
1296717,德语
1296717,希伯来语
1296717,西班牙语
1296717,阿拉伯语
1296717,尼泊尔语
1997679,英语
1997679,普通话
11601131,英语
6875647,英语
1307043,粤语
1307043,日语
1307043,英语
1482077,英语
1294114,粤语
4146512,英语
4146512,汉语普通话
1294671,粤语
1293317,英语
1297003,英语
2264715,英语
1302753,粤语
1308751,英语
1298189,英语
1306894,英语
1306894,罗马尼亚语
1306894,捷克语
1422920,英语
1422920,法语
1422920,匈牙利语
1299250,粤语
1299250,汉语普通话
3014957,英语
3014957,俄语
3148089,英语
1440855,英语
1440855,缅甸语
1440855,泰语
1309136,英语
1309136,拉丁语
3041294,英语
3041294,日语
2131654,英语
3082452,粤语
3082452,日语
3082452,英语
1422106,英语
1422106,法语
1422106,汉语普通话
1422106,日语
1464563,汉语普通话
3990098,英语
1296693,粤语
1299120,粤语
1300361,英语
1300361,越南语
1303773,英语
1303773,粤语
1303773,西班牙语
1303773,德语
1303773,冰岛语
1303773,意大利语
1303773,韩语
1482911,英语
10487568,英语
10487568,波兰语
10487568,粤语
10487568,意大利语
1947091,汉语普通话
1293471,英语
1293471,德语
1293471,希腊语
1307319,粤语
3775167,英语
3077408,英语
3179758,英语
1308978,英语
1308978,世界语
2284851,葡萄牙语
1305183,英语
1305183,粤语
1296102,英语
1293174,英语
1293174,俄语
6041199,英语
6041199,汉语普通话
6041199,粤语
6532822,英语
1293867,粤语
1309209,英语
4014405,英语
1299247,英语
1299247,德语
1299247,丹麦语
1299247,汉语普通话
1299247,粤语
4301285,英语
3874981,粤语
3874981,汉语普通话
1428055,英语
1292677,英语
1292677,俄语
1292677,西班牙语
1428051,英语
1428051,德语
1428051,俄语
1309042,英语
1309042,西班牙语
1308713,泰语
1308713,英语
1298635,英语
1308851,英语
1308851,俄语
1309103,英语
1297229,英语
1297229,波兰语
1297229,西班牙语
1304726,粤语
1300399,英语
1300399,俄语
1301434,英语
1301434,僧伽罗语
1301434,上海话
1301434,粤语
1507151,英语
1507151,汉语普通话
1507151,日语
1507151,粤语
1307917,英语
1307917,葡萄牙语
3156117,英语
3156117,德语
1395776,英语
1292867,粤语
1292867,英语
4326412,英语
3824339,英语
3824339,法语
3808604,英语
1295746,粤语
1299383,英语
1299383,日语
1299383,法语
1296203,粤语
1296203,汉语普通话
1305067,英语
1483239,英语
1483239,俄语
3157583,英语
3742937,英语
1310185,粤语
4082544,汉语普通话
3836070,英语
1962508,粤语
1305201,粤语
1295106,粤语
1295106,汉语普通话
1295106,英语
5157137,英语
5151892,英语
5151892,瑞典语
4824515,英语
2038379,英语
2038379,西班牙语
2997134,英语
1297866,英语
1297866,汉语普通话
1297866,印第安苏族语
1297866,西班牙语
1292843,粤语
1292843,英语
2132941,英语
1304091,粤语
1304091,英语
5327463,英语
1302242,粤语
1302242,普通话
1302242,英语
1302242,法语
1302242,土耳其语
1302242,韩语
1873750,英语
4134631,粤语
4134631,汉语普通话
1918224,英语
5151891,英语
1306610,英语
1793909,英语
1793909,法语
1793909,德语
1417555,泰语
1417555,英语
1417555,汉语普通话
1417555,越南语
3238087,英语
3718323,英语
1296947,英语
1296947,粤语
1296947,普通话
1326208,英语
10794042,汉语普通话
10794042,粤语
4308001,英语
3205571,英语
1428177,英语
1293225,英语
3148013,英语
3148013,汉语普通话
3148013,粤语
1364764,粤语
1972698,英语
1294991,粤语
1294991,英语
1307868,汉语普通话
1307868,粤语
1295547,英语
1295547,汉语普通话
1295547,粤语
3041264,英语
1307186,英语
1307186,粤语
3158432,英语
1309211,英语
1303693,英语
1303693,藏语
1303693,德语
1295344,粤语
1295344,英语
1295344,越南语
1295344,法语
2974273,英语
1299502,粤语
1299502,英语
1299502,日语
3170961,英语
1308855,英语
1308855,汉语普通话
1308855,粤语
5319819,汉语普通话
5319819,粤语
3012053,英语
3012053,西班牙语
3012053,葡萄牙语
1793904,英语
1307311,英语
1307311,希腊语
1307311,意大利语
1307678,英语
1307678,西班牙语
1300265,粤语
4319445,英语
2160611,英语
4323691,粤语
1297517,粤语
1308110,英语
3002820,粤语
3002820,英语
3002820,福建话
1297970,英语
1297970,法语
1302786,英语
1302786,普通话
1302786,国语
3725320,英语
6875611,英语
1307354,英语
1307354,西班牙语
1305686,英语
1293147,粤语
1307463,英语
2091015,英语
2091015,阿拉伯语
1308912,粤语
1584750,英语
1584750,日语
1584750,汉语普通话
1584750,阿拉伯语
1493481,英语
1299335,英语
1299335,法语
1299335,汉语普通话
1307384,英语
1307384,西班牙语
1307384,法语
2997155,粤语
1302705,汉语普通话
1302705,日语
1297194,粤语
1297194,汉语普通话
1297194,日语
1297194,英语
1299048,粤语
4301662,英语
1474185,英语
1309020,英语
1304854,英语
1308753,英语
1829654,英语
1829654,法国
1829654,西班牙语
1829654,俄语
1293353,英语
1301509,英语
3880545,英语
1295253,英语
2147854,英语
2147854,爱沙尼亚语
2147854,韩语
1307389,英语
1307389,法语
1307389,日语
4767216,英语
1295242,英语
1295242,荷兰语
1308776,英语
10745405,英语
3602084,英语
2054026,英语
2999913,英语
1293135,英语
1293135,西班牙语
4004715,英语
4215790,英语
2003389,英语
7051900,英语
2303163,英语
4196227,英语
5250583,粤语
5250583,汉语普通话
3071469,英语
3071469,西班牙语
1294490,英语
1294490,南非荷兰语
1294490,Ungwatsi
3011102,英语
4062922,粤语
1815638,英语
1294829,英语
1294829,泰语
1294829,西班牙语
1294829,希伯来语
1294829,法语
3102668,英语
3104798,英语
1466897,英语
3804746,粤语
3804746,汉语普通话
1295318,英语
2998253,英语
3897667,Shanghainese
3897667,英语
3897667,粤语
3897667,汉语普通话
6128003,英语
6128003,意大利语
1294262,法语
1294262,德语
1294262,韩语
1294262,葡萄牙语
1295340,英语
1295340,波兰语
2028585,英语
1309084,英语
1309084,德语
1309084,越南语
1309084,Swahili
1307955,英语
1307955,汉语普通话
1509868,英语
3026572,英语
2338058,英语
2338058,芬兰语
3259993,英语
4078562,汉语普通话
1309120,英语
2279772,汉语普通话
1760104,英语
4312232,粤语
1994876,英语
1994876,意大利语
2214140,汉语普通话
1870044,英语
1870044,罗马尼亚语
1870044,希伯来语
1870044,波兰语
1870044,亚美尼亚语
1305068,英语
1299981,英语
1851906,英语
10788846,粤语
3072889,英语
1292973,英语
4728471,粤语
2054024,英语
1972701,英语
1972701,俄语
3244162,粤语
3244162,汉语普通话
3003137,英语
3003137,俄语
1460996,粤语
3927750,英语
4132407,英语
5318665,粤语
4707596,汉语普通话
4707596,粤语
1309047,英语
1296454,英语
1296454,瑞典语
1296454,德语
1416728,粤语
10482125,英语
1302271,法语
1302271,日语
1302271,德语
3927734,英语
1308620,英语
3268216,汉语普通话
3250377,汉语普通话
3392569,英语
3392569,乌克兰语
1299952,英语
3003836,英语
3154909,英语
1294948,英语
2159331,英语
4100696,粤语
4100696,汉语普通话
4826330,英语
5320600,英语
5320600,印地语
1307181,英语
2988103,法语
1867332,英语
1464338,粤语
1765009,英语
1765009,西班牙语
1308429,英语
1419416,粤语
1428878,英语
1428878,意大利语
1428878,日语
1428878,依地语
2251924,英语
1892510,英语
3652302,英语
11499033,泰卢固语
11499033,泰米尔语
11499033,印地语
11499033,坎纳达语
11499033,马拉雅拉姆语
3263820,英语
6788265,汉语普通话
1291582,英语
1937257,英语
1305713,粤语
1306319,粤语
1308927,粤语
1929497,英语
1308987,英语
1308987,西班牙语
1308987,希伯来语
1304038,英语
3607666,汉语普通话
3607666,陕西话
10546666,英语
1307849,粤语
1940867,汉语普通话
3213173,英语
1308991,英语
1308991,韩语
1950198,英语
6768838,英语
2368641,英语
2132120,英语
1292829,英语
1400668,粤语
4301278,英语
3264229,英语
1304282,粤语
1304282,普通话
1295078,英语
1295078,法语
1292264,英语
1307747,粤语
1308819,英语
1308819,德语
3563200,英语
5967821,英语
1949320,英语
4735944,汉语普通话
4735944,粤语
1929443,法语
3036464,英语
2355582,法语
2256034,英语
2227293,英语
2139553,英语
1994879,英语
1994879,汉语普通话
1308156,法语
1292440,英语
1292440,意大利语
1292440,俄语
4903613,泰语
4903613,韩语
3213233,英语
20515071,粤语
1294950,英语
1294950,英语手语
1308772,英语
1308772,粤语
1308772,法语
1308772,德语
1308772,土耳其语
1308772,北印度语
4180445,英语
1422909,英语
1422909,西班牙语
3036478,英语
1308232,粤语
1306057,粤语
1309086,英语
1309086,葡萄牙语
1301173,英语
1301173,俄语
1301173,法语
1301173,Hawaiian
1301173,西班牙语
2158222,英语
2130163,英语
2130163,希伯来语
2297275,英语
1299550,粤语
2133293,英语
1305158,英语
1305158,西班牙语
1305158,法语
1293825,英语
1293825,意大利语
1293825,日语
6875277,英语
1309203,英语
1309203,希腊语
1309203,西班牙语
1305071,英语
1305804,英语
10463991,法语
10463991,英语
10463991,俄语
10463991,斯瓦希里语
10463991,丹麦语
21765841,汉语普通话
2132187,英语
6957293,英语
23856234,汉语普通话
6845529,捷克语
1468154,汉语普通话
1468154,粤语
1293899,英语
1293899,德语
4707209,汉语普通话
1292574,英语
1301865,粤语
1301865,英语
1301865,马来语
3558661,汉语普通话
1890157,英语
1824414,英语
2072478,英语
3078384,英语
1997681,保定话
1428054,英语
1968438,英语
1968438,德语
1968438,北印度语
1968438,梵文
1428877,英语
6873331,粤语
6873331,汉语普通话
24530943,英语
1295965,英语
1295965,法语
1295965,意大利语
2059310,英语
5366708,英语
5366708,汉语普通话
5366708,法语
20472857,汉语普通话
20472857,粤语
1300678,汉语普通话
1300678,天津方言
1308207,英语
1419581,汉语普通话
1419581,粤语
1306031,英语
2054933,英语
2998439,英语
1306802,英语
1294165,英语
1419935,英语
1419935,西班牙语
3183490,英语
1300246,粤语
2046839,英语
1292269,英语
1433673,英语
10774066,英语
1307371,粤语
1451911,英语
24325798,英语
